id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Hướng ban công,Tiện ích
105124355,1,"Bán gấp lô đất 135m2 Tân Phú Trung, Củ Chi giá chỉ 540 triệu gọi ngay",540 triệu,0.54,4 triệu/m²,135,Huyện  Củ Chi,"Đ. 1, X. Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",,,26/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/105124355,"Chủ kẹt tiền nhờ tôi bán gấp Tân Phú Trung, Củ Chi, thành phố Hồ Chí Minh. - Diện tích 5 x 27 = 135m2 (thổ cư 100%). - Hướng tây - giá 540 triệu - hỗ trợ trả góp 0% khi anh chị kẹt tiền. - Đường bê tông 7m. - Khu dân cư hiện hữu, đông đúc, an ninh tốt. - Vị trí đẹp, cơ sở hạ tầng tốt. - Thuận lợi đi lại về trung tâm thành phố - cách quốc lộ 22 chỉ 1km vào tới đất thôi ạ. - Xung quanh có nhiều tiện ích, tạp hóa, bách hóa xanh, trung tâm y tế, bệnh viện, trường học. - Cô chú anh chị quan tâm thiện chí mua gọi điện trực tiếp cho em xem đất. - Miễn tiếp môi giới. Thu gọn Liên hệ: SĐT 1 096 686 **** Hiện số Thông tin chi tiết Mặt tiền 5m Chiều sâu 27m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Dân trí cao, Giao thông thuận lợi, Gần nhiều tiện ích",5m,27m,Càng sớm càng tốt,"Dân trí cao, Giao thông thuận lợi, Gần nhiều tiện ích",,
105394467,1,Bán lỗ để lấy tiền kinh doanh lô đất 166m2 giá chỉ 1 TỶ 585 triệu gọi ngay,"1,58 tỷ",1.58,"9,55 triệu/m²",166,Huyện  Củ Chi,"X. Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",,,26/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/105394467,"Gia đình cần tiền kinh doanh bán lỗ lô đất tại Tân Thông Hội, Củ Chi. - Diện tích 5m * 37m. Full thổ. - Giá 1 TỶ 585 triệu - hổ trợ vay cho anh chị. - Khu dân cư hiện hữu, xây dựng tự do. Gần bệnh viện Xuyên Á. - Xung quanh có nhiều tiện ích đầy đủ - chợ , bách hóa xanh. - Đường nhựa thông 7m. - Thích hợp mua kinh doanh hoặc đầu tư xây trọ cho thuê. - Tiếp anh chị thiện chí mua - không tiếp môi giới. Thu gọn Liên hệ: SĐT 1 096 686 **** Hiện số Thông tin chi tiết Mặt tiền 5m Chiều sâu 33,2m Ưu điểm BĐS Giao thông thuận lợi, Gần nhiều tiện ích",5m,"33,2m",,"Giao thông thuận lợi, Gần nhiều tiện ích",,
301699967,1,"Chủ gửi bán 150m2 giá 510 triệu Tân Thông Hội, Củ Chi gọi ngay cho em xem đất",510 triệu,0.51,"3,4 triệu/m²",150,Huyện  Củ Chi,"Đ. 1, X. Tân Thông Hội, H. Củ Chi, Tp. Hồ Chí Minh",,,26/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/301699967,"Chủ gửi bán lô đất đẹp: - Đất bán xã Tân thông hội Củ Chi. - Lô diện tích 5×30 = 150m2 full thổ cư. - Giá bán 510 triệu - bớt lộc 5 triệu. - 2 lô đất mặt tiền đường nhựa thông. - Khu dân cư hiện hữu đông đúc - xung quanh có chợ và nhiều tiện ích khác. - Vị trí đẹp, kết nối giao thông quốc lộ 22 về bến xe củ chi và bến xe an sương. - Có khu công nghiệp và kho xưởng xung quanh. - Anh chị có thể mua xây trọ hoặc đầu tư dài hạn, cho thuê đất. Thu gọn Liên hệ: SĐT 1 096 686 **** Hiện số Thông tin chi tiết Mặt tiền 5m Chiều sâu 30m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Dân trí cao",5m,30m,Càng sớm càng tốt,Dân trí cao,,
306053527,1,"Đất Củ Chi xịn sò, 167m2 thổ cư, xây tự do, giá iu thương",1 tỷ,1.0,"6,06 triệu/m²",165,Huyện  Củ Chi,"X. Tân An Hội, H. Củ Chi, Tp. Hồ Chí Minh",,,26/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306053527,"Siêu phẩm đất nền xịn sò tại xã Tân An Hội, Củ Chi đây ạ! Diện tích siêu rộng rãi 167m2, full thổ cư, tha hồ xây dựng theo ý thích luôn nha. Đường bê tông 8m thông thoáng tứ phía, cách Ba Sa chỉ 70m, quy hoạch hiện hữu, xung quanh đã có nhà cửa đông vui. Giá chỉ 1 tỷ xxx (x là em xin phép giữ bí mật tí xíu thôi ạ ). Liên hệ ngay 0936656539 gặp Lý để chốt deal hời nha! Liên hệ: SĐT 1 093 665 **** Hiện số Thông tin chi tiết Mặt tiền 5m Chiều sâu 33m Mức độ giao dịch Gấp Ưu điểm BĐS Quy hoạch ổn định",5m,33m,Gấp,Quy hoạch ổn định,,
306036119,1,"Đất vườn 1500m2 Bình Mỹ sổ hồng riêng, giá hời 3,3 tỷ, săn ngay kẻo lỡ","3,3 tỷ",3.3,"2,22 triệu/m²",1.485,Huyện  Củ Chi,"X. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306036119,"Siêu phẩm đất vườn Bình Mỹ, Củ Chi đang chờ chủ mới! Diện tích khủng 1500m2 (ngang 33m, sâu 45m) sẵn sàng cho mọi ý tưởng đầu tư hay an cư lạc nghiệp của bạn. Vị trí đắc địa, gần ngay đường Vành Đai 3, kết nối giao thông cực kỳ thuận tiện. Đặc biệt, sổ hồng riêng, mua bán sang tên trong ngày, thủ tục nhanh gọn lẹ, không lo lằng nhằng. Giá chỉ 3.3 tỷ, một mức giá quá hời cho một lô đất rộng rãi và pháp lý minh bạch như thế này. Nhanh tay liên hệ 0931261368 để không bỏ lỡ cơ hội sở hữu ""kho báu"" này nhé! Thu gọn Liên hệ: SĐT 1 093 126 **** Hiện số Thông tin chi tiết Mặt tiền 33m Chiều sâu 45m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Giao thông thuận lợi, Gần nhiều tiện ích",33m,45m,Càng sớm càng tốt,"Giao thông thuận lợi, Gần nhiều tiện ích",,
306053820,1,Chào mừng quý khách đến với cơ hội sở hữu một tổ ấm lý tưởng tại trung tâm Phường Rạch Dừa,4 tỷ,4.0,"51,28 triệu/m²",78,Huyện  Củ Chi,"H. Củ Chi, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-nha-rieng-cu-chi-ho-chi-minh-i1223/306053820,"Chào mừng quý khách đến với cơ hội sở hữu một tổ ấm lý tưởng tại trung tâm Phường Rạch Dừa, Thành phố Hồ Chí Minh. Ngôi nhà cấp bốn tọa lạc trên con hẻm ô tô rộng rãi, nơi xe 7 chỗ có thể di chuyển dễ dàng, mang đến sự thuận tiện tối đa cho cuộc sống. Với diện tích 78 m2, trong đó có 60 m2 là thổ cư với sổ riêng minh bạch, ngôi nhà sở hữu hình dáng vuông vức, hướng Đông Tứ Trạch mang lại sinh khí tốt lành cho gia chủ. Mặc dù là nhà cấp bốn, nhưng khu vực này cho phép xây dựng lên đến 4 tầng, mở ra tiềm năng phát triển và tùy biến không gian theo ý muốn của bạn. Vị trí trung tâm Phường Rạch Dừa là một điểm cộng lớn, nơi tập trung đầy đủ các tiện ích thiết yếu cho cuộc sống hiện đại: trường học, bệnh viện, chợ, siêu thị và các khu vui chơi giải trí. Hơn thế nữa, bất động sản này đã được kiểm tra kỹ lưỡng về quy hoạch, đảm bảo sự an tâm tuyệt đối cho nhà đầu tư và người mua. Với mức giá chỉ hơn 4 tỷ đồng, đây là một cơ hội hiếm có để sở hữu một bất động sản có vị trí đắc địa, tiềm năng sinh lời cao và không gian sống tiện nghi. Đừng bỏ lỡ cơ hội tuyệt vời này để kiến tạo tổ ấm mơ ước hoặc đầu tư sinh lời bền vững. Liên hệ ngay với Mr. Cường (0825551512) hoặc Miss Lữ (0979431768) qua Zalo hoặc điện thoại để được tư vấn chi tiết và sắp xếp lịch xem nhà. Chúng tôi cũng nhận ký gửi mua bán nhà đất, sẵn sàng hỗ trợ quý khách hàng. Thu gọn Liên hệ: SĐT 1 082 555 **** Hiện số Thông tin chi tiết Mức độ giao dịch Gấp Ưu điểm BĐS Giao thông thuận lợi, Vị trí trung tâm, Gần nhiều tiện ích",,,Gấp,"Giao thông thuận lợi, Vị trí trung tâm, Gần nhiều tiện ích",,
306063079,1,"Bán đất mặt tiền Tỉnh lộ 2, Trung Lập Hạ, Củ Chi, diện tích 199,9m2, giá chỉ 2,6 tỷ","2,6 tỷ",2.6,"13,01 triệu/m²",199.9,Huyện  Củ Chi,"X. Trung Lập Hạ, H. Củ Chi, Tp. Hồ Chí Minh",,,25/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306063079,"Siêu phẩm đất mặt tiền Tỉnh lộ 2, Trung Lập Hạ, Củ Chi đây ạ! Diện tích siêu xinh 4m x 50m, tổng cộng 199.9m², trong đó có tới 110m² là đất thổ cư xịn sò. Đường xe container thông thoáng, chạy vi vu sang tận Trảng Bàng luôn nha! Giá đang siêu ngộp chỉ 2,6 tỷ, có bớt lộc cho anh chị em thiện chí. Liên hệ ngay Zalo/điện thoại 0945495219 để không bỏ lỡ cơ hội này! Liên hệ: SĐT 1 094 549 **** Hiện số Thông tin chi tiết Mặt tiền 4m Chiều sâu 49,98m Ưu điểm BĐS Kinh doanh được, Giao thông thuận lợi",4m,"49,98m",,"Kinh doanh được, Giao thông thuận lợi",,
105156282,1,Mặt tiền đường lớn xã Trung An 125m2 giá 565 triệu vay ngân hàng gọi ngay,565 triệu,0.565,"4,52 triệu/m²",125,Huyện  Củ Chi,"X. Trung An, H. Củ Chi, Tp. Hồ Chí Minh",,,24/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/105156282,"Mặt tiền đường lớn xã Trung An 125m2 giá 565 triệu vay ngân hàng gọi ngay. Diện tích: 5m x 25m có 115m2 thổ cư. - Hướng nam. - Giá 565 triệu - hổ trợ vay ngân hàng - cho trả góp. - Khu dân cư đông đúc - hiện hữu. - Xung quanh có đầy đủ ,tiện ích ,chợ , bách hóa xanh, thế giới di động. - Vị trí đẹp, thuận lợi - di chuyển về Bình Dương. - Có thể xây dựng nhà, làm kho xưởng, kinh doanh buôn bán nhỏ. - Cô chú anh chị quan tâm thiện chí mua gọi điện trực tiếp cho em xem đất. - Miễn tiếp môi giới. Thu gọn Liên hệ: SĐT 1 096 686 **** Hiện số Thông tin chi tiết Mặt tiền 5m Chiều sâu 25m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Dân trí cao",5m,25m,Càng sớm càng tốt,Dân trí cao,,
306004528,1,"Đất Củ Chi 112m2 thổ cư 100%, sổ hồng thơm mùi mực, giá yêu thương",1 tỷ,1.0,"8,7 triệu/m²",115,Huyện  Củ Chi,"Đ. Ba Sa, X. Tân An Hội, H. Củ Chi, Tp. Hồ Chí Minh",,,24/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306004528,"Siêu phẩm đất nền xã Tân An Hội, Củ Chi (Phước Hiệp cũ) vừa ra lò, sổ hồng còn thơm mùi mực, sẵn sàng trao tay chủ mới. Diện tích lý tưởng 5x23m 112m2, thổ cư 100%, pháp lý minh bạch. Đặc biệt, mặt tiền đường nhựa thông thoáng, quy hoạch dân cư hiện hữu, xây dựng tự do, bao quanh là nhà cửa san sát, dân trí cao. Vị trí đắc địa: Cách đường Ba Sa chỉ 1/ ngắn, dễ dàng di chuyển đến mọi hướng. Giá cực kỳ hấp dẫn chỉ 1 tỷ xxx, ngân hàng hỗ trợ vay gần bằng giá mua, cơ hội đầu tư sinh lời hoặc an cư lạc nghiệp không thể bỏ lỡ. Liên hệ ngay Thiện để xem đất và chốt cọc: 0988122786. Thu gọn Liên hệ: SĐT 1 098 812 **** Hiện số Thông tin chi tiết Mặt tiền 5m Chiều sâu 23m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Quy hoạch ổn định, Dân trí cao, Giao thông thuận lợi, Gần mặt đường",5m,23m,Càng sớm càng tốt,"Quy hoạch ổn định, Dân trí cao, Giao thông thuận lợi, Gần mặt đường",,
306064642,1,"Bán gấp nhà xưởng 827m² tại An Nhơn Tây, Củ Chi - Giá sốc 5.9 tỷ","5,9 tỷ",5.9,"7,13 triệu/m²",827,Huyện  Củ Chi,"X. An Nhơn Tây, H. Củ Chi, Tp. Hồ Chí Minh",,,24/12/2025,https://meeyland.com/ban-kho-nha-xuong-cu-chi-ho-chi-minh-i1323/306064642,"Siêu phẩm nhà xưởng 827m² tại An Nhơn Tây, Củ Chi, TP. Hồ Chí Minh đang chờ chủ nhân mới! Diện tích khủng 17x50m, bao gồm 200m² thổ cư, sẵn sàng xây dựng và phát triển. Bất động sản sở hữu nhà cấp 4 kiên cố cùng xưởng rộng rãi, đáp ứng mọi nhu cầu sản xuất, kinh doanh. Vị trí đắc địa, đường nhựa thông thoáng kết nối trực tiếp Tỉnh lộ 7 và đường An Nhơn Tây, giao thông cực kỳ thuận tiện. Giá bán chỉ 5,9 tỷ đồng - cơ hội đầu tư sinh lời không thể bỏ lỡ. Liên hệ ngay 0839501026 để không bỏ lỡ cơ hội vàng này! Thu gọn Liên hệ: SĐT 1 083 950 **** Hiện số Thông tin chi tiết Mặt tiền 17m Chiều sâu 48,65m Ưu điểm BĐS Kinh doanh được, Cho thuê giá cao",17m,"48,65m",,"Kinh doanh được, Cho thuê giá cao",,
306057290,2,"Đất vàng trung tâm Rạch Dừa hẻm ô tô, thổ cư rộng rãi, sổ đỏ trao tay",4 tỷ,4.0,"44,43 triệu/m²",90,Huyện  Củ Chi,"H. Củ Chi, Tp. Hồ Chí Minh",,,24/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306057290,"Cơ hội sở hữu đất nền thổ cư tại hẻm Bến Nôm, phường Rạch Dừa, thành phố Hồ Chí Minh. Diện tích 90m2 (4.5m x 20m), trong đó có 58m2 là đất thổ cư, sẵn sàng xây dựng tổ ấm. Đất trống, pháp lý minh bạch với sổ riêng chính chủ, quy hoạch đất ở lâu dài, đảm bảo an tâm đầu tư và an cư. Hướng Đông Nam đón tài lộc, hợp phong thủy Đông Tứ Trạch. Hẻm ô tô thông thoáng, giao thông thuận tiện. Tiện ích bủa vây: trường học các cấp (1, 2, 3), chợ, nhà sách, đáp ứng mọi nhu cầu sinh hoạt. Khu dân cư hiện hữu, được phép xây dựng 4 tầng, thỏa sức sáng tạo không gian sống. Giá bán hấp dẫn: 3.999 tỷ (còn thương lượng). Liên hệ ngay Mr. Cường 0825551512 hoặc Miss Lữ 0979431768 (Zalo) để được tư vấn và xem đất. Thu gọn Liên hệ: SĐT 1 082 555 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Chiều sâu 20m Mức độ giao dịch Gấp Ưu điểm BĐS Quy hoạch ổn định, Giao thông thuận lợi, Gần nhiều tiện ích","4,5m",20m,Gấp,"Quy hoạch ổn định, Giao thông thuận lợi, Gần nhiều tiện ích",,
306061252,2,"Nhà xinh 10x46m, sổ hồng riêng, vườn cây ăn quả, sẵn sàng đón chủ mới",N/A,,N/A,460,Huyện  Củ Chi,"X. Thái Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",3,3,23/12/2025,https://meeyland.com/ban-nha-rieng-cu-chi-ho-chi-minh-i1223/306061252,"Nhà hoàn công siêu xinh tại xã Thái Mỹ, Củ Chi, TP.HCM đang chờ bạn rước về dinh! Với diện tích khủng 10m x 46m, sổ hồng riêng, có 150m2 thổ cư, tha hồ bung lụa luôn nha. Vị trí thì khỏi bàn, cách chợ, trường học các cấp và UBND xã chỉ trong bán kính 3km, tiện ích đầy đủ, đi đâu cũng gần. Nhà mình có 1 phòng khách siêu rộng, 3 phòng ngủ ấm cúng, bếp núc tiện nghi, 3 nhà vệ sinh sạch sẽ. Đặc biệt có sân đậu ô tô rộng rãi và cả một khu vườn sau trồng cây ăn quả trĩu cành, tha hồ chill chill. Nhà đẹp, mua là dọn vào ở ngay, không cần sửa sang gì hết. Nhanh tay liên hệ Zalo/điện thoại 0976401123 để xem nhà và chốt deal liền tay! Thu gọn Liên hệ: SĐT 1 097 640 **** Hiện số Thông tin chi tiết Mặt tiền 10m Chiều sâu 46m Mức độ giao dịch Gấp Ưu điểm BĐS Xây chắc chắn để ở",10m,46m,Gấp,Xây chắc chắn để ở,,
306015644,2,"Siêu phẩm Đất Vàng Củ Chi ngang 20m, nở hậu 38m, giá rẻ nhất thị trường",13 tỷ,13.0,"4,76 triệu/m²",2.733,Huyện  Củ Chi,"Đ. Cây Bài, X. Phước Vĩnh An, H. Củ Chi, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306015644,"Siêu phẩm đất vàng Củ Chi đang chờ chủ nhân mới! Vị trí đắc địa ngay mặt tiền đường Cây Bài, xã Phước Vĩnh An, chỉ cách Tỉnh lộ 8 chưa đầy 100m, giáp ranh Thị trấn Củ Chi. Khu vực dân cư đông đúc, sầm uất, đầy đủ tiện ích, cực kỳ thuận lợi cho kinh doanh nhà hàng, quán ăn hoặc phát triển các loại hình dịch vụ khác. Diện tích khủng lên đến 2.733m2, với bề ngang ấn tượng 20m và nở hậu lên tới 38m, tạo nên thế đất cực kỳ vượng khí. Đất đã có 300m2 thổ cư, quy hoạch khu dân cư có thể lên thêm thổ cư, mở ra tiềm năng tăng giá và phát triển vượt trội. Chủ nhà đang rất cần bán gấp nên đưa ra mức giá không thể tốt hơn: chỉ 13 tỷ đồng cho toàn bộ quỹ đất này! Mức giá chỉ khoảng 4.7 triệu đồng/m2, rẻ chưa từng có trên thị trường. Cơ hội đầu tư sinh lời hoặc xây dựng cơ sở kinh doanh mơ ước đang ở ngay trước mắt. Liên hệ ngay để không bỏ lỡ cơ hội vàng này! Thu gọn Liên hệ: SĐT 1 032 501 **** Hiện số Thông tin chi tiết Mặt tiền 20m Chiều sâu 136,65m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Kinh doanh được, Dân trí cao, Giao thông thuận lợi, Đắc địa - Ngã 3-4-5-6, Gần mặt đường",20m,"136,65m",Càng sớm càng tốt,"Kinh doanh được, Dân trí cao, Giao thông thuận lợi, Đắc địa - Ngã 3-4-5-6, Gần mặt đường",,
105383297,2,"Bán gấp lô đất 142m2 giá 1,54 tỷ, gọi xem đất đặt cọc","1,54 tỷ",1.54,"10,85 triệu/m²",142,Huyện  Củ Chi,"X. Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/105383297,"Bán gấp lô đất 142m2 giá 1,54 tỷ, gọi xem đất đặt cọc. - Diện tích 7,4m x 19,19m = 142m2 - Hướng Bắc - sổ hồng riêng - Đất sạch không mồ mã - xây dựng ngay - Đường 6 mét, xung quanh nhà nhiều - Quán ăn, tạp hóa có đủ hết, đường dễ đi, thông tứ hướng - Cách đường lớn quốc lộ chỉ 2km - giao thông thuận tiện đi lại về bệnh viện, bến xe củ chi , siêu thị.chợ , bách hóa xanh .,, - Gia đình kẹt tiền nên cần bán gấp cho anh chị nào có Thu gọn Liên hệ: SĐT 1 096 686 **** Hiện số Thông tin chi tiết Mặt tiền 7,4m Chiều sâu 19,19m Mức độ giao dịch Càng sớm càng tốt Ưu điểm BĐS Giao thông thuận lợi","7,4m","19,19m",Càng sớm càng tốt,Giao thông thuận lợi,,
306068565,2,"Bán gấp đất mặt đường Đặng Thị Thưa, Bình Mỹ, Củ Chi - 1472m², giá 10,5 tỷ","10,5 tỷ",10.5,"7,13 triệu/m²",1.472,Huyện  Củ Chi,"Đ. Đặng Thị Thưa, X. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306068565,"Cần bán gấp lô đất mặt đường Đặng Thị Thưa, thuộc xã Bình Mỹ, huyện Củ Chi, Thành phố Hồ Chí Minh. Diện tích đất rộng rãi 1472m², trong đó có 1465m² là đất thổ cư, rất phù hợp để xây dựng hoặc đầu tư. Vị trí đất nằm trên mặt đường Đặng Thị Thưa, gần đường Bến Than, giao thông thuận tiện. Giá bán mong muốn là 10,5 tỷ đồng, có thương lượng. Liên hệ Minh để biết thêm chi tiết. Thu gọn Liên hệ: SĐT 1 090 863 **** Hiện số Thông tin chi tiết Mức độ giao dịch Gấp Ưu điểm BĐS Kinh doanh được",,,Gấp,Kinh doanh được,,
