id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Tiện ích,Hướng ban công,Số ban công,Nội thất
306345299,3,"Tôi cần bán nhà đường Lê Quang Sung - Quận 6 giá 3,780tỷ/75,6m2, nhà đẹp, cho thuê 19triệu","3,78 tỷ",3.78,"tôi cần bán nhà đường lê quang sung - quận 6 giá 3,780tỷ/75,6m2, nhà đẹp, cho thuê 19triệu",75.6,N/A,"Đ. Lê Quang Sung, P. 2, Q. 6, Tp. Hồ Chí Minh",3,3,05/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345299,"Vị trí: Nằm trên đường Lê Quang Sung, ngay đoạn cắt ngang với Phạm Đình Hổ đi vào. Gần trường Võ Văn Tần. Cho thuê 19 triệu tháng. Khu vực đông dân cư, cho thuê hay kinh doanh buôn bán đều thích hợp. Đang có dòng tiền cho thuê 19 triệu tháng. Diện tích 75,6m2 (ngang 5m x dài 15,12m) - vuông vức. Kết cấu nhà có 1 trệt - 2 lầu có sân thượng. Nhà có 3 phòng ngủ - 4 toilet (nhà có ban công thoáng mát). Vị trí thông thoáng, đường trước nhà rộng rãi ô tô 2 chiếc lách nhau. Có hỗ trợ vay ngân hàng 80%. Liên hệ E Chang 0938209916 e dẫn mình đi xem nhà liền. Thu gọn Liên hệ: SĐT 1 093 820 **** Hiện số",,,,,,,,
306338600,3,"Bán căn hộ chung cư D-Homme Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306338600,N/A,,,,,,,,
306346383,3,Mặt tiền kinh doanh - nguyễn văn luông p bình phú q6 nhà 5 tầng 64m (5.3x12m) chỉ 15 tỷ còn tl,15 tỷ,15.0,"234,38 triệu/m²",64,N/A,"Đ. Nguyễn Văn Luông, P. 11, Q. 6, Tp. Hồ Chí Minh",5,5,05/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306346383,"MẶT TIỀN KINH DOANH NGUYỄN VĂN LUÔNG Q6 P BÌNH PHÚ 5 TẦNG BTCT 64M2 (5.3X12M) CHỈ 15 TỶ CÒN THƯƠNG LƯỢNG Diện tích sd: 64m2. Ngang 5,35m, dài 12m. Công nhận sổ 58m2. Kết cấu: 1 trệt, 1 lửng, 2 lầu, sân thượng. Đúc BTCT. Gồm: 5pn, 4wc, pk, bếp, ban công.- Căn góc có hẻm bên hông thoáng mát, ánh sáng chan hòa, vượng khí. Sổ hồng riêng, pháp lý chuẩn, hoàn công đầy đủ. Liên hệ: SĐT 1 096 626 **** Hiện số Thông tin chi tiết Mặt tiền 5,3m Ưu điểm BĐS Căn góc","5,3m",,,Căn góc,,,,
306340145,3,"bán nhà mặt tiền đường nguyễn văn luông q6 dt 4,3x15 cn60m2 giá 10 tỷ",10 tỷ,10.0,"166,67 triệu/m²",60,N/A,"Đ. Nguyễn Văn Luông, P. 10, Q. 6, Tp. Hồ Chí Minh",,,05/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306340145,"bán nhà mặt tiền đường nguyễn văn luông q6 dt 4,3x15 cn60m2 giá 10 tỷ chính chủ bán nhà mặt tiền đường nguyễn văn luông q6 diện tích 4,3x15 cn60m2 kc 1 trệt 1 lầu , hoặc tiện xây mới khu vực xây dựng cao tầng vị trí đầu tư giữ tiền sinh lời cao về nhà này căn duy nhất mặt tiền đường chính giá 10 tỷ pháp lý chính chủ giá 10 tỷ thương lượng liên hệ a đức 091514056 xin cảm ơn Liên hệ: SĐT 1 091 511 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Xây mới",,,,Xây mới,,,,
306345453,3,"Bán Nhà Tân Hoà Đông Q6 - 4 Tầng BTCT, Hẻm Thông Gần Chợ - Nhỉnh 2 Tỷ","2,45 tỷ",2.45,"204,17 triệu/m²",12,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",,,05/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345453,"- Nhà mới đẹp, đầy đủ tiện nghi cơ bản - Phù hợp cho những ai thích không gian riêng tư nhưng vẫn muốn tận hưởng sự tiện lợi của cuộc sống hiện đại - Sổ hồng riêng, công chứng nhanh - A/C cần thêm thông tin nhắn Zalo.me/0939111116, em hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,
306346318,3,"Nhà mặt tiền tiện kinh doanh Gia Phú, Quận 6 - Giá 5 tỷ 220 - 84,3m2 (5,3x15,9) - Đường 2 xe hơi","5,22 tỷ",5.22,"61,92 triệu/m²",84.3,N/A,"Đ. Gia Phú, P. 1, Q. 6, Tp. Hồ Chí Minh",4,4,05/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306346318,"Chủ gồng lỗ - Muốn bán gấp nhà mặt tiền Gia Phú, phường 1, Quận 6. Gần trạm y tế phường - Diện tích: ngang 5,3 dài 15,9. Thiết kế: trệt 2 lầu sân thượng - 4 phòng 3 toilet - Sổ hồng chủ giữ - ưng là giao dịch trong ngày - Liên hệ Phát Tiền hẹn đi xem ngay Liên hệ: SĐT 1 077 490 **** Hiện số",,,,,,,,
306346212,3,"Bán căn hộ chung cư D-Homme Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306346212,N/A,,,,,,,,
306346620,3,"Nhà gần cầu Hậu Giang vài phút ra chợ Lớn trung tâm Q6, nhà mới đẹp vào ở ngay đón tết 2026","4,45 tỷ",4.45,"105,95 triệu/m²",42,N/A,"Đ. Hậu Giang, P. 12, Q. 6, Tp. Hồ Chí Minh",4,4,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306346620,"NHÀ 3 TẦNG 4PN hẻm thông, nhà 3 tầng đẹp vô thoáng mát Chi tiết:- Trung tâm Q6, vài phút ra chợ Lớn, tiện di chuyển các quận Trung Tâm. - Nhà mới 1 trệt 2 lầu, mới toanh, xách Vali ăn tết.Nhà gồm 4PN 3VS, PK và bếp rộng, thiết kế thoáng, nắng gió chan hoà. - Sổ hồng cất Két, công chứng ngay. Liên hệ: SĐT 1 094 126 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306344419,3,"Bán gấp nhà, 4 tầng, cư xá Phú Lâm D, quận 6, ngay chợ, trường học, có dòng tiền, nở hậu, 4,5x19 gi","9,3 tỷ",9.3,"108,14 triệu/m²",86,N/A,"Đ. Cư Xá Phú Lâm D, P. 10, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306344419,"Bán gấp nhà, 4 tầng, cư xá Phú Lâm D, quận 6, ngay chợ, trường học, có dòng tiền, nở hậu, 4,5x19 giá 9,3 tỷ Mô tả:538 - kết cấu: 4 tầng, 12 phòng cho thuê, nhà chính chủ xây, chắc chắn.... - vị trí: ngay mặt tiền đường Nguyễn Văn Luông, công viên, chợ, trường học.... - Pháp Lý: sổ hồng riêng hoàn công đủ, công chứng ngay. Liên hệ: SĐT 1 077 977 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Ưu điểm BĐS Đất vuông - nở hậu","4,5m",,,Đất vuông - nở hậu,,,,
306344057,3,"86m2 ( 4.4 x 19 ) nở hậu 4.9m, 4 tầng, đường nhựa 8m, cư xá phú lâm d, quận 6, chỉ 9 tỷ nhỉnh tl","9,3 tỷ",9.3,"108,14 triệu/m²",86,N/A,"Đ. Cư Xá Phú Lâm D, P. 10, Q. 6, Tp. Hồ Chí Minh",,4,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306344057,"MS11340401 ĐƯỜNG NHỰA XE TẢI 8M - CƯ XÁ PHÚ LÂM D - QUẬN 6 + Nhà 4 tầng BTCT - 12 phòng CHDV + Dt 86m2 ( 4.4 x 19 ) nở hậu + Di chuyển ra Nguyễn Văn Luông, Bình Phú... Gần Công Viên, Siêu Thị Metro Bình Phú, chợ Hồ Trọng Quý... + Kết nối Quận 5, Quận 10, Quận 1... Thuận lợi + Sổ hồng hoàn công chuẩn chỉnh, công chứng nhanh + Giá 9 tỷ nhỉnh TL == 0961071684 - Minh Nhà Phố Liên hệ: SĐT 1 096 107 **** Hiện số Thông tin chi tiết Mặt tiền 10m Ưu điểm BĐS Giáp vườn hoa công viên, Đất vuông - nở hậu",10m,,,"Giáp vườn hoa công viên, Đất vuông - nở hậu",,,,
306344528,3,Chỉ 7.1 tỷ 61m2 ( 3.7x16.5m) 3 tầng btct hẻm xe hơi gần mặt tiền tháp mười - ngay chợ bình tây q6,"7,1 tỷ",7.1,"116,39 triệu/m²",61,N/A,"Đ. Tháp Mười, P. 2, Q. 6, Tp. Hồ Chí Minh",3,3,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306344528,tháp mười ngay chợ bình tây q6 hẻm xe hơi sát mặt tiền 61m2 (3. 7x16. 5m) 3 tâng btct chỉ 7. 1 tỷ còn thương lượng Liên hệ: SĐT 1 096 626 **** Hiện số Thông tin chi tiết Mặt tiền 4m,4m,,,,,,,
306344687,3,"Bán Nhà 4 Tầng, 3 PN, 3 WC - Tân Hoà Đông Q6, Nhỉnh 2 Tỷ","2,45 tỷ",2.45,"204,17 triệu/m²",12,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",4,4,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306344687,"- Hẻm thông gần chợ - tiện ích xung quanh - Nhà trống - đầy đủ tiện nghi - dọn vào ở ngay - Sổ riêng,, công chứng trong ngày - A/C quan tâm nhắn Zalo.me/0939111116 - Em gửi thêm thông tin & hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,
306345629,3,Bán nhà đường bà hom - giáp bình tân - hẻm xe hơi - btct 2 tầng - nở hậu - pháp lý chuẩn - chỉ 2 tỷ,2 tỷ,2.0,100 triệu/m²,20,N/A,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",2,2,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345629,"BÁN NHÀ ĐƯỜNG BÀ HOM - GIÁP BÌNH TÂN - HẺM XE HƠI - BTCT 2 TẦNG - NỞ HẬU - PHÁP LÝ CHUẨN - CHỈ 2 TỶ - Nhà vuông vức A4, nở hậu nhẹ, sau lưng căn mặt tiền hẻm xe tải Bà Hom, Kinh Dương Vương, sát bên Khu ẩm thực Phú Lâm B. Nhà nhỏ, tài chính nhỏ, chủ hỗ trợ khách vay bank. Xung quanh tiện ích ngập tràn. - Kết cấu: Nhà 2 tầng, ngang 2.8m nở hậu 2.9m x 6.5m, DTCN 17.7m2, sử dụng 20.5m2, nhỏ xinh gồm 2 phòng ngủ, bếp, toilet, ban công phơi đồ, đầy đủ công năng cho gia đình nhỏ - Hướng: Đông - Khu vực: Gần siêu thị, chợ, trường học, bệnh viện, tiện ích không thiếu gì, hàng xóm thân thiện, đã XD cao tầng. - Pháp Lý: Nhà chính chủ trang bìa, hoàn công đủ, công chứng ngay. - Call/zalo: 0982197488Huyền) để được hỗ trợ tư vấn và xem nhà hoàn toàn miễn phí. - Cam kết nhà thật, giá thật. Hỗ trợ thương lượng giá tận tình. Thu gọn Liên hệ: SĐT 1 098 219 **** Hiện số Thông tin chi tiết Hướng ban công Đông Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,Đông,,
306345008,3,"Nhà đẹp Mới Xây Đường LÒ GỐM Q6., + Dt 40 m2. + Giá 4,48 t. Ỷ . +1 trệt, 2 Lầu, 4PN, 3WC. SHR","4,48 tỷ",4.48,112 triệu/m²,40,N/A,"Đ. Bến Lò Gốm, P. 9, Q. 6, Tp. Hồ Chí Minh",6,6,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345008,"Nhà đẹp Mới Xây Đường LÒ GỐM Q6., + Dt 40 m2. + Giá 4,48 t. Ỷ . +1 trệt, 2 Lầu, 4PN, 3WC. Có ban công +SHR Giá còn bớt Liên hệ: SĐT 1 078 889 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Xây mới",,,,Xây mới,,,,
306342721,3,"Bán Nhà Phạm Đình Hổ Q6 - 2 Tầng, DTSD 56m² Công Nhận Đủ - Nhỉnh 3 Tỷ","3,8 tỷ",3.8,"135,71 triệu/m²",28,N/A,"P. Phạm Đình Hổ, P. 6, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306342721,"- Hẻm 1 trục: hơn 20m ra mặt tiền - 100m ra trường Võ Văn Tần - 300m ra bến xe Chợ Lớn - 500m ra chợ Bình Tây - Sổ riêng, pháp lý sạch, công chứng ngay - A/C cần thêm thông tin nhắn Zalo.me/0939111116, em hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,
306337882,3,"Bán Nhà Nguyễn Văn Luông Q6, DTSD 137m², 4 Tầng BTCT, Hẻm Xe Hơi - Nhỉnh 7 Tỷ","7,99 tỷ",7.99,"153,65 triệu/m²",52,N/A,"Đ. Nguyễn Văn Luông, P. 12, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306337882,"- Ngang rộng 13,5m - cực kỳ thoáng & sang - Nhà mới ở ngay - Sổ hồng riêng, công chứng nhanh - A/C quan tâm nhắn Zalo.me/0939111116 - Em gửi thông tin & hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,
306334273,3,"Bán Nhà 3 Tầng Tân Hoà Đông Q6, Hẻm 6m Cạnh UBND, Giá 3 Tỷ+","3,5 tỷ",3.5,"134,62 triệu/m²",26,N/A,"Đ. Tân Hòa Đông, P. 14, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306334273,"- Ngang 5,2m, cách 1 căn ra mặt tiền - Dưới chân chung cư - lượng khách vãng lai lớn - Chủ nhượng lại tiệm phở cực kỳ đông khách, tặng luôn công thức nấu phở - Sổ hồng riêng, công chứng ngay - A/C quan tâm nhắn Zalo.me/0939111116 - em gửi thông tin & hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số Thông tin chi tiết Mặt tiền 5,2m","5,2m",,,,,,,
306338412,3,"Nhà 2 Tầng, Cư Xá Phú Lâm A, 22m2, Bank Định Giá 2,8 Tỷ - Bán 2,7 Tỷ","2,7 tỷ",2.7,"122,73 triệu/m²",22,N/A,"Đ. Cư Xá Phú Lâm A, P. 12, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306338412,"- Sổ hồng riêng, công chứng ngay - A/C quan tâm nhắn Zalo.me/0939111116 - Em gửi thêm thông tin & hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,
306345858,3,"Bán căn hộ chung cư Khu căn hộ Summer Square Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Khu căn hộ Summer Square,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306345858,N/A,,,,,,,,
306347110,3,"Nhà mặt tiền đường KDC Bình Phú 1, quận 6, dòng tiền 50tr/th, ngay công viên, siêu thị, 6 tầng 4x20","12,7 tỷ",12.7,"158,75 triệu/m²",80,N/A,"Đ. Bình Phú, P. 11, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306347110,"Nhà mặt tiền đường KDC Bình Phú 1, quận 6, dòng tiền 50tr/th, ngay công viên, siêu thị, 6 tầng 4x20 giá hơn 12 tỷ Mô tả:539 - Vị trí: mặt tiền KD VIP Bình Phú ngay sát CV Bình Phú, Metro- Diện tích: 4x20m, khu phân lô đồng bộ đường 16m lề 3m - Kết cấu: nhà mới xây siêu đẹp, 1 trệt 1 lửng 3 lầu sân thượng- Tổng đang 12 Phòng full nội thất, dòng tiền 50tr/tháng - Pháp lý: sổ hồng riêng công chứng ngay. Liên hệ: SĐT 1 077 977 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Xây mới, Phân lô liền kề",4m,,,"Xây mới, Phân lô liền kề",,,,
306345099,3,"Bán nhà giá ngộp chỉ 2 tỷ 500 triệu có ở Hồng Bàng Quận 6. DT 66m2(4m x 17m), SHR chính chủ, HĐTcao",N/A,,N/A,66,N/A,"Đ. Hồng Bàng, P. 6, Q. 6, Tp. Hồ Chí Minh",4,4,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345099,"- Bán nhà hẻm xe tải 6m5, 2 xe hơi né nhau. - Hẻm đồng bộ, khu dân trí cao. Hẻm cụt nên rất yên tĩnh. - Vị trí: Hẻm 751 Hồng Bàng, phường 6, Quận 6, TP HCM. - DT: 4x17m. công nhận 66m2. - Giá 2 tỷ 500 triệu còn thương lượng nhẹ lộc lá. - Sổ hồng riêng, chỉ 1 đời chủ, hoàn công đầy đủ, pháp lý chuẩn. - Nhà gia chủ ở rất kỹ, tặng lại nội thất mới: 4 máy lạnh, giường, tủ, tv, bếp từ,. - Kết cấu BTCT kiên cố gồm 1 trệt 3 lầu đầy đủ công năng: Khách, bếp, 4 phòng ngủ, 5wc, phòng thờ, ban công, sân thượng trước sau. - Hướng: Đông. - Ngân hàng hỗ trợ vay 70% giá trị căn nhà. - Liên hệ 0901388248 Bảo Yến để xem nhà trực tiếp và không mất phí, check sổ trực tiếp. Thu gọn Liên hệ: SĐT 1 090 138 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Dân trí cao",4m,,,Dân trí cao,,,,
306345524,3,"Bán Nhà 3 Tầng, Hậu Giang Q6, DTSD 33m², Sổ Hồng Riêng, Nhỉnh 2 Tỷ","2,39 tỷ",2.39,"140,59 triệu/m²",17,N/A,"Đ. Hậu Giang, P. 11, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345524,"- Hẻm nội bộ - hàng xóm thân thiện - Sổ hồng chuẩn, sang tên công chứng nhanh - A/C quan tâm nhắn Zalo.me/0939111116 - Em gửi thêm thông tin & hỗ trợ xem nhà linh hoạt Liên hệ: SĐT 1 093 911 **** Hiện số",,,,,,,,
306343893,3,"Cuối Năm Ra Hàng Siêu Phẩm Nhà Đường Bình Tiên P1 Quận 6 Giá 4tỷ870/62,4m2(4,8x13m)nhà 2 lầu-SHR-6m","4,87 tỷ",4.87,"cuối năm ra hàng siêu phẩm nhà đường bình tiên p1 quận 6 giá 4tỷ870/62,4m2(4,8x13m)nhà 2 lầu-shr-6m",62.4,N/A,"Đ. Bình Tiên, P. 1, Q. 6, Tp. Hồ Chí Minh",4,4,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306343893,"Cuối Năm Ra Hàng Siêu Phẩm Nhà Đường Bình Tiên P1 Quận 6 Nhà đang cho thuê 26tr/tháng Giá 4tỷ870 Diện tích 62,4m2(4,8x13m) Kết cấu 1 trệt 2 lầu 4 phòng ngủ 3 phòng vệ sinh Hẻm 6m, hẻm 1 sặc, hẻm thông thuận tiện xe hơi ra vào và kinh doanh mua bán Nhà có ban công sân thượng rộng rãi thoáng mát Nhà không quy hoạch, không lộ giới Có Sổ Hồng riêng, pháp lý chuẩn Nhà xây năm 2024, nhà mới như hình Vị trí gần các tiện ích thuận tiện cho mọi người sinh sống Khu dân cư yên tĩnh, không ồn ào,.. Sang tên công chứng nhận nhà trong ngày Nhanh tay nhấc máy liên hệ Em Bích Như để hổ trợ xem nhà trực tiếp Thu gọn Liên hệ: SĐT 1 090 954 **** Hiện số Thông tin chi tiết Mặt tiền 6m",6m,,,,,,,
306343421,4,Mặt tiền cư xá phú lâm a - quận 6 - 4 tầng - 4.5 x 12.5 - giá 9.2 tỷ tl,"9,2 tỷ",9.2,"161,4 triệu/m²",57,N/A,"Đ. Cư Xá Phú Lâm A, P. 12, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306343421,"MẶT TIỀN CƯ XÁ PHÚ LÂM A - QUẬN 6 - 4 TẦNG - 4.5 X 12.5 - GIÁ 9.2 TỶ TL - Dt 4,5 x 12,5m (57 m2) - kết cấu 1 trệt 1 lửng 2 lầu đúc ,gồm 4 phòng ngủ 5 Wc, sân thượng, phòng khách ,bếp - Đường nhựa 8m có vỉa hè,vị trí đẹp, ngay phố ẩm thực Sổ hồng riêng, pháp lý chuẩn, công chứng ngay - Giá chỉ 9.2 Tỷ TL trực tiếp chủ - Liên hệ 0906629283 Phát Liên hệ: SĐT 1 090 662 **** Hiện số",,,,,,,,
306340411,4,siêu phẩm hót nhất lúc này mặt tiền nguyễn văn luông q6 dt 370m2 nhà 3 lầu giá 80 tỷ,80 tỷ,80.0,"216,22 triệu/m²",370,N/A,"Đ. Nguyễn Văn Luông, P. 11, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306340411,"siêu phẩm hót nhất lúc này mặt tiền nguyễn văn luông q6 dt 370m2 nhà 3 lầu giá 80 tỷ chính chủ bán nhà mặt tiền kinh doanh q6 diện tích 12x35 cn 370m2 vuông vức không lỗi gì về nhà này kết cấu 1 trệt 3 lầu sân thượng vị trí kinh doanh bậc nhất thích hợp đầu tư giữ tiền hoặc làm ngân hàng , cty ngay vị trí này pháp lý chính chủ xưa nay ra công chứng mua bán giá 80 tỷ thương lượng liên hệ a đức 0915114056 xin cảm ơn Liên hệ: SĐT 1 091 511 **** Hiện số",,,,,,,,
306345396,4,"Bán nhà siêu hiếm mt bình phú 1 ngay công viên [ 4 x 20 ] 6 tầng, dòng tiền 50tr/ tháng hơn 12 tỷ.","12,6 tỷ",12.6,"157,5 triệu/m²",80,N/A,"Đ. Bình Phú 1, P. 10, Q. 6, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306345396,"+ BÁN NHÀ SIÊU HIẾM MẶT TIỀN BÌNH PHÚ 1 NGAY SÁT CÔNG VIÊN [ 4 x 20 ] 6 TẦNG - DÒNG TIỀN 50TR/ THÁNG. + Vị trí: mặt tiền KD VIP Bình Phú ngay sát CV Bình Phú, Metro, gần Hậu Giang, Chợ Lớn... + Khu phân lô đồng bộ đường 16m lề 3m. + Kết cấu: Trệt 1 lửng 3 lầu sân thượng gồm 12 Phòng full nội thất, dòng tiền 50tr/tháng. + A/C quan tâm vào zalo em gửi sản phẩm xem. ĐS.MBo.1270. Liên hệ: SĐT 1 090 683 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Phân lô liền kề",4m,,,Phân lô liền kề,,,,
306345464,4,"Siêu phẩm Chợ Lớn. Duplex 134m2, 3PN-3WC. 9 tỷ 7. 1 căn Duy nhất hướng ra mặt tiền đường.","9,7 tỷ",9.7,"72,39 triệu/m²",134,N/A,"P. 2, Q. 6, Tp. Hồ Chí Minh",134,134,04/01/2026,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306345464,"- Căn hộ Duplex cao cấp bậc nhất tại trung tâm Quận 6. - 3PN - 3WC, 134m2. Dualkey - Trần cao thông thoáng. Căn hướng ra mặt tiền đường. - Giá 9 tỷ 7. Trực tiếp từ chủ đầu tư. - Căn hộ mới hiếm hoi còn sót lại trong khu vực trung tâm với giá siêu hời. - Vị trí mặt tiền đường Hồng Bàng. 3 phút là đến Quận 5, 15p là đến Phố đi bộ Quận 1. - Tiện ích nội khu chuẩn 5 sao, có công viên riêng biệt dành cho cư dân. - Liên hệ 0946886951 gặp em để đến xem nhà ạ! Liên hệ: SĐT 1 094 688 **** Hiện số",,,,,,,,
