id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Tiện ích,Ưu điểm BĐS,Hướng ban công
306345114,1,Kẹt tiền bán gấp mặt tiền đường giồng ao trung tâm thị trấn cần thạnh giá hót khu vực chỉ 28tr/m2,"9,24 tỷ",9.24,kẹt tiền bán gấp mặt tiền đường giồng ao trung tâm thị trấn cần thạnh giá hót khu vực chỉ 28tr/m2,330,Huyện  Cần Giờ,"Đ. Giống Ao, Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306345114,"BÁN ĐẤT MẶT TIỀN ĐỒNG AO CẦN GIỜ | GIÁ BÁN NHANH Vị trí: Mặt tiền đường Đồng Ao, khu dân cư hiện hữu Diện tích: 330m đất thổ cư 100% Pháp lý: Sổ hồng riêng, chính chủ Quy hoạch: Khu dân cư xây dựng tự do, không vướng quy hoạch Ưu điểm nổi bật: Mặt tiền đường, thuận tiện ở kinh doanh đầu tư Khu dân cư đông đúc, hạ tầng hoàn chỉnh Gần chợ, trường học, UBND, di chuyển thuận tiện Giá bán nhanh: 28 triệu/m Giá tốt so với mặt bằng khu vực, phù hợp mua ở lâu dài hoặc đón đầu tiềm năng Cần Giờ Liên hệ: 0983753175 để xem đất thực tế và làm việc chính chủ. Thu gọn Liên hệ: SĐT 1 098 375 **** Hiện số Thông tin chi tiết Mặt tiền 10m",10m,,,,,
306340395,1,"Chính gửi chủ cần bán lô 1100m2 MT Cá Súc, Bình Khánh, Cần Giờ chỉ 4.5 tỷ","4,5 tỷ",4.5,"4,09 triệu/m²",1.100,Huyện  Cần Giờ,"X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306340395,"Bán đất đường Cá Súc Cần Giờ. - Diện tích 1100m2 (ngang 30m sâu chỉ 35m) nên đất có bề ngang cực đẹp và vuông vức. Đất NTTS. - Mặt tiền đường bê tông 3m. Đường Cá Sắc hiện đầu đường chưa thông, cầu đã làm cầu lớn mà chưa giải phóng được khúc đầu đường Rừng Sắc nên đầu đường vào hơi lắt léo. Sau thông thì đường ô tô chạy thẳng từ Rừng Sắc hoặc đi đường Hà Quang Vóc nối dài. - Đất nuôi trồng thủy hải sản. Hiện đất trống như hình. Giá bán 4.5 tỷ trọn sổ. Thương lượng khách thiện chí mua nhanh. Thu gọn Liên hệ: SĐT 1 090 630 **** Hiện số Thông tin chi tiết Mặt tiền 30m",30m,,,,,
306342145,1,"Chính chủ cần bán lô 555,3m2 MT đường Cá Sức, Bình Khánh, Cần Giờ giá chỉ 2.5 tỷ","2,5 tỷ",2.5,"4,5 triệu/m²",555.3,Huyện  Cần Giờ,"X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306342145,"Bán đất MT đường Cá Sức, Bình Khánh Cần Giờ. - Diện tích 555,3m2 (ngang 20mx dài 27.5m) nên đất có bề ngang cực đẹp và vuông vức. Đất lúa nước còn lại. - Mặt tiền đường bê tông 3m. Đường Cá Sức hiện đầu đường chưa thông, cầu đã làm cầu lớn mà chưa giải phóng được khúc đầu đường Rừng Sắc nên đầu đường vào hơi lắt léo. Sau thông thì đường ô tô chạy thẳng từ Rừng Sắc hoặc đi đường Hà Quang Vóc nối dài. - Đất đã san lấp. Giá 2.5 tỷ trọn sổ. TL chút cho khách mua nhanh. Tel mình để thương lượng và thông tin chi tiết nhé: Huyền: 0906303486 Thu gọn Liên hệ: SĐT 1 090 630 **** Hiện số Thông tin chi tiết Mặt tiền 20m",20m,,,,,
306341830,1,"Cơ hội sinh lời khi đầu tư đất Lương Văn Nho, Cần Thạnh, Cần Giờ, DT 150m2, giá 3 tỷ 500, sổ riêng","3,5 tỷ",3.5,"23,33 triệu/m²",150,Huyện  Cần Giờ,"Đ. Lương Văn Nho, Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",,,04/01/2026,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306341830,"Kẹt tiền bán gấp lô đất 150m2 thổ cư, đường Lương Văn Nho, ngay UBND Kho Bạc Cần Giờ, sổ hồng riêng. - Đất ngay tuyến đường thương mại tiện kinh doanh ngay MT 20m vỉa hè 3m. - Gần các cụm tiện ích như Thế Giới Di Động, Điện Máy Xanh, FPT,... - Dân cư cực kì an ninh sầm uất. Liền kề ngân hàng Nông Nghiệp và phát triển nông thôn Agribank. - Thuận tiện kinh doanh các mặt hàng như shop thời trang, nhà hàng, khách sạn. - Diện tích đa dạng 80m2, 150m2, 220m2. - Gía 3 tỷ 500 triệu. - Sổ riêng, thổ cư 100%, sang tên ngay trong ngày. Thu gọn Liên hệ: SĐT 1 094 199 **** Hiện số Thông tin chi tiết Mặt tiền 12m Ưu điểm BĐS Phân lô liền kề",12m,,,,Phân lô liền kề,
306341674,1,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306341674,N/A,,,,,,
306329181,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306329181,N/A,,,,,,
306338796,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306338796,N/A,,,,,,
306337965,2,"Bán căn hộ chung cư Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-can-gio-ho-chi-minh-i1423/306337965,N/A,,,,,,
306336242,2,"Bán căn hộ chung cư Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-can-gio-ho-chi-minh-i1423/306336242,N/A,,,,,,
306334328,2,"BÁN LIỀN KỀ TẠI CẦN GIỜ 110m2 giá 7,2 tỷ all in , sẵn sổ , trong khu đô thị nghỉ dưỡng","7,2 tỷ",7.2,"65,45 triệu/m²",110,Huyện  Cần Giờ,"Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",,,02/01/2026,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306334328,"BÁN LIỀN KỀ TẠI CẦN GIỜ 110m2 giá 7,2 tỷ all in , sẵn sổ , trong khu đô thị nghỉ dưỡng - Diện tích : 110m2 - Nhà bàn giao thô - nhận nhà ngay - Cho thuê được 20-25tr Liên hệ : 0334598866 Trần Loan Liên hệ: SĐT 1 033 459 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Phân lô liền kề",,,,,Phân lô liền kề,
306333784,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306333784,N/A,,,,,,
306321452,2,"Hạ giá gần 1 tỷ, bán nhanh trước Tết, nhà phố mặt tiền rộng 7,5m, 2 mặt tiền đường","6,6 tỷ",6.6,"51,76 triệu/m²",127.5,Huyện  Cần Giờ,"La Maison De Cần Giờ, H. Cần Giờ, Tp. Hồ Chí Minh",4,4,02/01/2026,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306321452,"Cần tiền tiêu Tết hạ giá từ 7 tỉ còn 6.6 tỷ lô đất nhà liền kề mặt tiền rộng 7,5 m, xây đủ đất 7,5 m rộng hơn diện tích xây biệt thự song lập, 2 mặt tiền đường, lộ giới 40m, mặt tiền thứ 2 lộ giới 13m + Diện tích đất: 127,5 m², sở hữu lâu dài, tính ra có 51,7 triệu/m2 + Tổng diện tích xây dựng thực tế: 430,33 m², tính ra có 20,68 triệu/m² sàn xây dựng + Dạng nhà ở: xây thô và hoàn thiện mặt trước và mặt sau căn nhà, nhà đang xây sắp cất nóc + Xây dựng theo mẫu nhà: Mẫu số 1, là mẫu nhà 100% khách mua ưng ý vì công năng đẹp hơn cả biệt thự. Bán nhanh trước Tết, LH: 0903478523 Thu gọn Liên hệ: SĐT 1 090 347 **** Hiện số Thông tin chi tiết Mặt tiền 7,5m Hướng ban công Tây Bắc Ưu điểm BĐS Mặt tiền rộng, Phân lô liền kề","7,5m",,,,"Mặt tiền rộng, Phân lô liền kề",Tây Bắc
306317207,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306317207,N/A,,,,,,
306319618,2,Chính chủ gửi bán đất mặt tiền đường thạnh thới xã cần giờ tphcm đa dạng diện tích giá đầu tư tốt,"5,2 tỷ",5.2,26 triệu/m²,200,Huyện  Cần Giờ,"Đ. Thạnh Thới, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,02/01/2026,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306319618,"BÁN ĐẤT NỀN CẦN GIỜ NGAY VINHOMES & METRO FULL THỔ CƯ XÂY CAO TẦNG Cơ hội đầu tư vị trí hiếm tại Cần Giờ khu vực trọng điểm phát triển đô thị, du lịch sinh thái và kinh tế biển của TP.HCM. VỊ TRÍ ĐẮC ĐỊA: Nằm ngay cạnh đại đô thị Vinhomes Cần Giờ Liền kề Metro trung tâm giao thương & logistics Khu dân cư hiện hữu, giao thông thuận tiện, hạ tầng đồng bộ TIỆN ÍCH XUNG QUANH ĐẦY ĐỦ: Trung tâm thương mại, shophouse Vinhomes , khu vui chơi giải trí , sân golf Trường học các cấp Bệnh viện, trung tâm y tế Chợ, siêu thị, cửa hàng tiện lợi Công viên, khu vui chơi, quảng trường biển Gần khu du lịch biển Cần Giờ, rừng ngập mặn UNESCO Hệ thống nhà hàng, khách sạn, khu nghỉ dưỡng cao cấp DIỆN TÍCH ĐA DẠNG: 200m 300m ~ 500m~ 1.000m~ 2.000m- 3.000m PHÁP LÝ XÂY DỰNG: Full thổ cư 100% Sổ hồng riêng từng nền Được phép xây dựng cao tầng Phù hợp xây nhà phố, nhà trọ, căn hộ dịch vụ, khách sạn, homestay, resort mini GIÁ ĐẦU TƯ: Chỉ từ 26 triệu/m ( Tuỳ vào vị trí ) Giá còn rất tốt so với tiềm năng khu vực HỖ TRỢ VAY NGÂN HÀNG: Hỗ trợ vay lên đến 70-80% giá trị lô đất (tùy hồ sơ) Thủ tục nhanh gọn đơn giản Hỗ trợ làm hồ sơ, thẩm định và giải ngân Phù hợp nhà đầu tư muốn tối ưu dòng tiền LỢI THẾ ĐẦU TƯ: Đón sóng Vinhomes & hạ tầng lớn Tiềm năng tăng giá mạnh trung dài hạn Thanh khoản tốt, dễ khai thác kinh doanh hoặc sang nhượng LIÊN HỆ NGAY : 0983753175 - Trần Hướng Đc : 336 Lương Văn Nho , Xã Cần Giờ , TPHCM Để nhận Danh sách lô đẹp vị trí chuẩn Thông tin pháp lý rõ ràng Tư vấn phương án vay ngân hàng phù hợp Số lượng có hạn ưu tiên khách thiện chí chốt sớm Thu gọn Liên hệ: SĐT 1 098 375 **** Hiện số Thông tin chi tiết Mặt tiền 10m Ưu điểm BĐS Giao thông thuận lợi, Phân lô liền kề",10m,,,,"Giao thông thuận lợi, Phân lô liền kề",
306318980,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306318980,N/A,,,,,,
306317717,2,"Bán shophouse, nhà phố thương mại Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,"Shophouse, nhà phố thương mại",,,N/A,https://meeyland.com/ban-shophouse-nha-pho-thuong-mai-can-gio-ho-chi-minh-i1523/306317717,N/A,,,,,,
306319767,2,"Bán shophouse, nhà phố thương mại Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,"Shophouse, nhà phố thương mại",,,N/A,https://meeyland.com/ban-shophouse-nha-pho-thuong-mai-can-gio-ho-chi-minh-i1523/306319767,N/A,,,,,,
306332305,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306332305,N/A,,,,,,
306332123,2,"Bán Biệt thự trung tâm Thị Trấn Cần Thạnh , Cần Giờ , Vị trí Đẹp, giá chốt trước Tết 16,8 tỷ","16,8 tỷ",16.8,84 triệu/m²,200,Huyện  Cần Giờ,"Đ. Lê Hùng Yên, Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",4,4,01/01/2026,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306332123,"BIỆT THỰ TRUNG TÂM THỊ TRẤN CẦN THẠNH VỊ TRÍ HIẾM Ngay trung tâm thị trấn Cần Thạnh Cần Giờ, khu dân cư hiện hữu, an ninh, tiện ích đầy đủ. Thông tin chính: Diện tích: 10 x 20 m (200 m) Kết cấu: 1 trệt 1 lầu áo mái Pháp lý: Sổ hồng riêng hoàn công đầy đủ Đang cho thuê dòng tiền ổn định, vào ở hoặc khai thác ngay Tiện ích xung quanh: Gần trường học, Trung tâm Y tế Cần Giờ UBND, ngân hàng, chợ Cần Thạnh, siêu thị Gần biển Cần Giờ, công viên, khu du lịch Khu ăn uống cà phê sầm uất, đường lớn dễ di chuyển Giá trị: Nhà trung tâm khan hiếm Phù hợp ở kinh doanh đầu tư cho thuê Hưởng lợi hạ tầng & quy hoạch Cần Giờ GIÁ BÁN TRƯỚC TẾT: 16,8 TỶ Chủ nhà thiện chí, ưu tiên khách chốt nhanh Liên hệ xem nhà & thương lượng chính chủ Hotline : 0983753175 Call/zalo Thu gọn Liên hệ: SĐT 1 098 375 **** Hiện số Thông tin chi tiết Mặt tiền 10m",10m,,,,,
306331340,2,"Bán Nhà Liền Kề tại Cần Giờ chỉ 7,3 tỷ all in , bàn giao thô , diện tích : 110m2","7,2 tỷ",7.2,"65,45 triệu/m²",110,Huyện  Cần Giờ,"Đ. Lương Văn Nho, Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",,,01/01/2026,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306331340,"Bán Nhà Liền Kề tại Cần Giờ chỉ 7,3 tỷ all in , bàn giao thô Phước Lộc : Nhà mặt Lương Văn Nho - Diện tích: 110m2 - Giá bán : 7,3 tỷ - Sổ hồng sẵn Liên hệ em ngay : 0334598866 Trần Loan Liên hệ: SĐT 1 033 459 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Phân lô liền kề",,,,,Phân lô liền kề,
306330584,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306330584,N/A,,,,,,
306330371,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306330371,N/A,,,,,,
306330287,2,"Bán căn hộ chung cư Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-can-gio-ho-chi-minh-i1423/306330287,N/A,,,,,,
306329292,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306329292,N/A,,,,,,
306326535,2,"Bán đất nền MT tại Lương Văn Nho, Long Hòa, Cần Giờ, gía ưu đãi nền 330m2 giá 3 tỷ 500 sổ riêng","3,5 tỷ",3.5,"10,61 triệu/m²",330,Huyện  Cần Giờ,"Đ. Lương Văn Nho, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,31/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306326535,"Lô đất đẹp đường Lương Văn Nho, gần Vinhome Cần Giờ, ngang 12m full thổ cư, giá đầu tư. - Vị trí: Đường Lương Văn Nho, xã Long Hòa, huyện Cần Giờ. - Hiện trạng đường bê tông, tương lai mặt tiền Lương Văn Nho. - Gần UBND huyện Cần Giờ, trường học. Cách biển chỉ 500m. Cách siêu đô thị Vinhome Cần Giờ chỉ 500m. - Diện tích 330m², ngang 12m dài 27,5m, full thổ cư. - Giá : 3 tỷ 500 triệu còn thương lượng - Mặt tiền LVN 40m, thoải mái cho ô tô ra vào. - Pháp lý đầy đủ, sổ hồng đầy đủ sẵn sàng. - Khu vực này đang phát triển mạnh mẽ, phù hợp cho việc đầu tư hoặc xây dựng nhà ở. - Ngân hàng hỗ trợ vay mua. Gọi ngay để biết thêm chi tiết về lô đất này tại 0774454566 - Thanh Tú. Thu gọn Liên hệ: SĐT 1 077 445 **** Hiện số Thông tin chi tiết Mặt tiền 12m",12m,,,,,
306310053,2,"Bán shophouse, nhà phố thương mại Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,"Shophouse, nhà phố thương mại",,,N/A,https://meeyland.com/ban-shophouse-nha-pho-thuong-mai-can-gio-ho-chi-minh-i1523/306310053,N/A,,,,,,
306329023,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306329023,N/A,,,,,,
306324188,2,"Bán đất mặt tiền Đường Lý Nhơn - Cần Giờ, 1,8 triệu / m2, Cần Giờ, HCM","17,03 tỷ",17.03,"bán đất mặt tiền đường lý nhơn - cần giờ, 1,8 triệu / m2, cần giờ, hcm",9.460,Huyện  Cần Giờ,"Đ. Lý Nhơn, X. Lý Nhơn, H. Cần Giờ, Tp. Hồ Chí Minh",,,31/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306324188,"Đất mặt tiền đường Lý Nhơn Cần Giờ rộng tới 9460m2 ở Lý Nhơn, Cần Giờ, lý tưởng cho những ai muốn đầu tư hay xây dựng. Mặt tiền rộng 45m, rất thuận tiện cho việc di chuyển. Pháp lý đầy đủ, thoải mái cho các kế hoạch lâu dài. Giá chỉ 1,8 triệu / m2, cực kỳ hợp lý cho một vị trí tiềm năng như thế này. Thích hợp cho việc kinh doanh hoặc xây dựng nhà ở, nơi đây hứa hẹn sẽ là một nơi an cư lý tưởng cho các bạn trẻ yêu thích không gian xanh và yên tĩnh. Liên hệ ngay để biết thêm thông tin chi tiết! 0987889394 Trần Thanh Sang. Thu gọn Liên hệ: SĐT 1 098 788 **** Hiện số Thông tin chi tiết Mặt tiền 45m Ưu điểm BĐS Mặt tiền rộng",45m,,,,Mặt tiền rộng,
306326020,2,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306326020,N/A,,,,,,
306304852,2,"Chính gửi chủ cần bán lô 1100m2 MT Cá Súc, Bình Khánh, Cần Giờ chỉ 4.5 tỷ","4,5 tỷ",4.5,"4,09 triệu/m²",1.100,Huyện  Cần Giờ,"X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,30/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306304852,"Bán đất đường Cá Súc Cần Giờ. - Diện tích 1100m2 (ngang 30m sâu chỉ 35m) nên đất có bề ngang cực đẹp và vuông vức. Đất NTTS. - Mặt tiền đường bê tông 3m. Đường Cá Sắc hiện đầu đường chưa thông, cầu đã làm cầu lớn mà chưa giải phóng được khúc đầu đường Rừng Sắc nên đầu đường vào hơi lắt léo. Sau thông thì đường ô tô chạy thẳng từ Rừng Sắc hoặc đi đường Hà Quang Vóc nối dài. - Đất nuôi trồng thủy hải sản. Hiện đất trống như hình. Giá bán 4.5 tỷ trọn sổ. Thương lượng khách thiện chí mua nhanh. Thu gọn Liên hệ: SĐT 1 090 630 **** Hiện số Thông tin chi tiết Mặt tiền 30m",30m,,,,,
306318215,2,"Chính chủ bán nhà phố Vinhomes Green Paradise rẻ hơn thị trường 3 tỷ. Khu Vịnh Ngọc, giá đợt đầu",11 tỷ,11.0,"146,67 triệu/m²",75,Huyện  Cần Giờ,"Vinhomes Green Paradise, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,30/12/2025,https://meeyland.com/ban-nha-rieng-can-gio-ho-chi-minh-i1223/306318215,"Độc quyền căn AS27 ngay trục đại lộ Ánh sáng 50m. Vị trí kinh doanh cực đỉnh cùng khu phố hoạt động 24/7 COSMO BAY. Đi bộ ra Biển. - Sở hữu chỉ với 2.4 tỷ. Ân hạn gốc lãi lên 36 tháng. (24 tháng nhận nhà kinh doanh). - Loại hình: Nhà phố sở hữu lâu dài. Xây dựng 4 tầng hoàn thiện mặt ngoài có cầu thang bộ. - Diện tích: 75m² (5mx15m). Vỉa hè 3m mỗi bên. Lòng đường 8m chuẩn phố kinh doanh. - Thiết kế 4 tầng đẳng cấp hướng gió biển không gian sống khoáng đạt, chan hòa thiên nhiên. - Hướng: Đông Nam đón nắng chiều. Đi bộ ra tới bãi biển Thiên Đường Xanh hướng về Vũng Tàu. - Vị trí siêu kết nối đón đầu 15 triệu lượt khách từ Vũng Tàu qua cầu Vượt biển Vũng Tàu - Cần Giờ (dự kiến 2028 thông xe). Di chuyển về chợ Bến Thành chỉ 15 phút. * Các Công Trình Biểu Tượng Hàng Đầu: - Nhà hát 7ha quy mô 5.000 chỗ ngồi lớn nhất Đông Nam Á. - Hồ biển 800ha nhân tạo lớn nhất thế giới. - 2 sân golf 18 lỗ chuẩn quốc tế. - Tháp đa năng 108 tầng. - Chuỗi khách sạn 5 sao & trung tâm thương mại hiện đại. - Trung tâm thương mại, phố đi bộ, quảng trường lễ hội ven biển. - Hệ thống y tế Mỹ Cleveland Clinic. - Tuyến Metro từ Bến Thành - Cần Giờ. - Sân vận động & cảng du lịch đẳng cấp quốc tế. Liên hệ trực tiếp Mr Sơn 0931798492 zalo/viber nhận báo giá chi tiết. Thu gọn Liên hệ: SĐT 1 093 179 **** Hiện số Thông tin chi tiết Mặt tiền 14m",14m,,,,,
