id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Tiện ích,Nội thất,Hướng ban công
306312870,7,Nhà góc 2 mặt tiền Quận 11 - hẻm xe tải - không lộ giới - 4 tầng - chỉ 7 tỷ,7 tỷ,7.0,200 triệu/m²,35,N/A,"Đ. Minh Phụng, P. 9, Q. 11, Tp. Hồ Chí Minh",3,3,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306312870,"Địa chỉ: Minh Phụng, Phường 9, Quận 11, TPHCM Diện tích: 3,5 x 10 m (không lộ giới) Kết cấu: 4 tầng - 3 phòng ngủ - 4 nhà vệ sinh Hẻm xe tải 6m, sát mặt tiền đường Pháp lý: Sổ hồng riêng - hoàn công đủ - công chứng ngay Giá bán: chỉ 7 tỷ Liên hệ: Đỗ Nguyên 0981419741 Liên hệ: SĐT 1 098 141 **** Hiện số Thông tin chi tiết Mặt tiền 7m Hướng ban công Tây Bắc",7m,,,,,,Tây Bắc
306297793,7,"Bán căn hộ chung cư The Park Avenue Quận 11, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306297793,N/A,,,,,,,
306309363,7,"Bán nhà hẻm ô tô, lò siêu, p.8, q.11, 110m2 ( 6,5 x 16,9 ) 3 tỷ 250, có hđ thuê 30tr/ th, hoàn công","3,25 tỷ",3.25,"bán nhà hẻm ô tô, lò siêu, p.8, q.11, 110m2 ( 6,5 x 16,9 ) 3 tỷ 250, có hđ thuê 30tr/ th, hoàn công",110,N/A,"Đ. Lò Siêu, P. 8, Q. 11, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306309363,"BÁN NHÀ HẺM 8M ĐƯỜNG LÒ SIÊU, P.8, Q.11 Diện tích: 110 m² (ngang 6,5m x dài 16,9m) Giá bán: 3 tỷ 250 triệu (thương lượng) Hẻm trước nhà: rộng 8m, xe hơi ra vào thoải mái Kết cấu công năng: 1 trệt + 1 lửng + 3 lầu 4 phòng ngủ, 5 phòng vệ sinh Nhà thiết kế hiện đại, không gian rộng và thoáng Hiện trạng: đang có hợp đồng thuê 30 triệu/tháng, dòng tiền ổn định Pháp lý: sổ hồng riêng, hoàn công đầy đủ, pháp lý chuẩn, công chứng nhanh Vị trí tiện ích xung quanh: Khu dân cư hiện hữu, an ninh Gần chợ, trường học, bệnh viện, siêu thị Phù hợp ở kết hợp cho thuê, mở văn phòng, căn hộ dịch vụ Liên hệ: số điện thoại em Ngọc Phúc: 0938924583 để xem nhà Hỗ trợ thương lượng trực tiếp chính chủ Thu gọn Liên hệ: SĐT 1 093 892 **** Hiện số Thông tin chi tiết Mặt tiền 8m",8m,,,,,,
306313459,7,"Bán Nhà Hẻm 8m, Lạc Long Quân, P.Bình Thới, Quận 11, 7.4Tỷ, 41m2(3.5x12), 3Tầng","7,4 tỷ",7.4,"180,49 triệu/m²",41,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",2,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306313459,"- QUẬN 11 - LẠC LONG QUÂN - 7.4TỶ - MẶT TIỀN HẺM 8M - 2 XE TẢI TRÁNH NHAU - 41M2 SỔ VUÔNG KHÔNG QH KHÔNG LG - Lạc Long Quân - 41m2(3.5x12)- 3tầng - 7.4 Tỷ - P.Bình Thới - Quận 11 - Kết cấu: Trệt 1 lầu 1 lửng 2PN - Khu dân trí cao cho xây 5 tầng. - Thông tứ phía đi Q10, Tân Phú chỉ 5 phút - ĐT/Zalo: Bạch Thư 0937511951 xem nhà Liên hệ: SĐT 1 093 751 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m Ưu điểm BĐS Dân trí cao","3,5m",,,Dân trí cao,,,
306314139,7,Mặt tiền hẻm 8m thông - 2 xe tải tránh nhau - 4 tầng - 41m2 sổ a4- không qh không lg - giá hơn 7 tỷ,"7,4 tỷ",7.4,"180,49 triệu/m²",41,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",3,3,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306314139,"MẶT TIỀN HẺM 8M THÔNG - 2 XE TẢI TRÁNH NHAU - 4 TẦNG - 41M2 - SỔ VUÔNG KHÔNG QH KHÔNG LG - GIÁ HƠN 7 TỶ TL + Lạc Long Quân, Phường 3, Quận 11 + Diện tích: 3,5m x 11,5m + Kết cấu: Trệt 1 lầu 1 lửng, 3pn, 2wc, mặt bằng từng trệt cho thuê... + Vị trí cực kỳ đắc địa mặt tiền hẻm 8m cho thuê đa ngành nghề. Khu dân trí cao cho xây 5 tầng. + Hẻm thông tứ phía đi đâu cũng được + Sổ hồng riêng, pháp lý sạch, sổ ở nhà, công chứng mua bán ngay. Liên hệ: SĐT 1 091 928 **** Hiện số Thông tin chi tiết Mặt tiền 8m Ưu điểm BĐS Dân trí cao",8m,,,Dân trí cao,,,
306307753,7,"Bán Trịnh Đình Trọng, Quan 11, Giá 8,5 tỷ, 57m2, DT: 4,1x14m","8,5 tỷ",8.5,"149,12 triệu/m²",57,N/A,"Đ. Trịnh Đình Trọng, P. 5, Q. 11, Tp. Hồ Chí Minh",5,5,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306307753,"Nhà riêng 3 tầng tại Trịnh Đình Trọng, P.5, Q.11, HCM, với diện tích 57m2. Thiết kế gồm:+ 5PN + 4WC + bếp. Giá bán 8,5 tỷ VND, pháp lý đầy đủ. Nội thất đầy đủ: điều hòa, giường, tủ lạnh... Ngõ vào rộng 6m, mặt tiền 4.1m, phù hợp cho gia đình lớn hoặc đầu tư. - Điểm nổi bật: + Thiết kế thông minh, tối ưu không gian. + Khu vực yên tĩnh, dân trí cao. - Khu vực xung quanh: + Gần siêu thị thực phẩm sạch Lekhamart, siêu thị mẹ bầu & em bé Con Cưng. + Công viên Bàu Cát 2, Công viên nước Đầm Sen. + Trường mầm non Ngôi Nhà Hạnh Phúc. + Bệnh viện Quận Tân Phú, Bệnh viện Trưng Vương. Liên hệ ngay để biết thêm thông tin chi tiết:0931899011 Ngô Huỳnh Kha. Thu gọn Liên hệ: SĐT 1 093 189 **** Hiện số Thông tin chi tiết Mặt tiền 4,1m Ưu điểm BĐS Dân trí cao","4,1m",,,Dân trí cao,,,
306307134,7,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306307134,N/A,,,,,,,
306312154,8,Chỉ 92tr/m2 hẻm 3m ngay trung tâm quận 11 - vuông như a4 - khu an ninh dân trí,"5,95 tỷ",5.95,chỉ 92tr/m2 hẻm 3m ngay trung tâm quận 11 - vuông như a4 - khu an ninh dân trí,64,N/A,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306312154,"Giá chốt 5.95 tỷ - không thương lượng. - Không lộ giới, quy hoạch - chốt gấp! Mô tả: + Kết cấu: Trệt lầu, 4PN, có ban công thoáng mát, chắc chắn. Khách chỉ việc sơn sửa sơ lại xíu là nhà mới tinh. + Hẻm hiện tại 4m, nếu hẻm này đổ nhựa thì giá sẽ tăng lên rất cao. Hẻm thông qua Bình Thới, thông Hòa Bình, ra vòng xoay Lê Đại Hành rất gần. + Vị trí ngay trung tâm quận 11, di chuyển đến tất cả các quận, huyện rất thuận tiện. Xung quanh đầy đủ tiện ích, ngay Cư Xá Nghĩa Hòa, Ký túc xá ĐHSP,... + Khách mua về giữ kết cấu sửa sơ lại theo nhu cầu nhà sẽ đẹp lung linh. + Sổ vuông vức, không bị lộ giới, quy hoạch, pháp lý chuẩn công chứng trong ngày. + Chủ nhà làm Bác sỹ. Thu gọn Liên hệ: SĐT 1 039 503 **** Hiện số Thông tin chi tiết Mặt tiền 3,6m Hướng ban công Đông Bắc","3,6m",,,,,,Đông Bắc
306309209,8,"Bán Nhà riêng hẻm đường 3/2, hơn 15m2 , nhỉnh 2 tỷ","2,28 tỷ",2.28,"bán nhà riêng hẻm đường 3/2, hơn 15m2 , nhỉnh 2 tỷ",15,N/A,"Đ. 3/2, P. 10, Q. 11, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306309209,"SIÊU PHẨM - ĐƯỜNG 3/2 - 3 TẦNG - NHÀ MỚI Hẻm trước nhà 3 m  Sổ Hồng Riêng chính chủ   Kết cấu: Nhà 1 Trệt , 1 Lầu , 1 Lửng , 2 Phòng Ngủ, 2 Toilet , 1 giếng trời   Vị trí: Ngay trung tâm đường 3/2, Lê Đại  Hành, Minh Phụng, Bình Thới, Lãnh Binh Thăng  2 tỷ 280 0902932741 ( Tuệ Hương) Liên hệ: SĐT 1 090 293 **** Hiện số Thông tin chi tiết Mặt tiền 3m",3m,,,,,,
306308252,8,Siêu phẩm lên sóng Lãnh Binh Thăng 3 TỶ 600 Q11 1T 2L sân thượng siêu hiếm,"3,6 tỷ",3.6,"103,75 triệu/m²",34.7,N/A,"Đ. Lãnh Binh Thăng, P. 8, Q. 11, Tp. Hồ Chí Minh",3,3,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306308252,"Siêu phẩm lên sóng Q11. Nhà đẹp 3 tầng kiên cố ở ngay không cần sửa! Hẻm Lãnh Binh Thăng, P8, Q11. Hẻm 5m, cách đường chính chỉ 10m. DT: 7 x 5,2m (CN 34,7m2). Kết cấu BTCT: Trệt + 2 lầu + sân thượng 3PN, 4WC. Hướng Đông, nhà mát mẻ cả ngày. Sổ hồng riêng, sang tên nhanh. Alo ngay Minh An để xem nhà liền hôm nay! Nhà đẹp giá tốt vị trí cực hiếm, xem là mê liền! Liên hệ: SĐT 1 078 536 **** Hiện số Thông tin chi tiết Hướng ban công Tây",,,,,,,Tây
306313005,8,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306313005,N/A,,,,,,,
306312050,8,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306312050,N/A,,,,,,,
306311061,8,"Bán căn hộ chung cư The Park Avenue Quận 11, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306311061,N/A,,,,,,,
306311020,8,"Bán căn hộ chung cư The Park Avenue Quận 11, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306311020,N/A,,,,,,,
306310942,8,"Chính chủ bán căn hộ Lotus Garden QTân Phú, 78m2=3PN=3tỷ7, 67m2=2PN=3ty5 sổ hồng, LH: 0934144525","3,5 tỷ",3.5,"52,24 triệu/m²",67,N/A,"Đ. Lạc Long Quân, P. 10, Q. 11, Tp. Hồ Chí Minh",78,2,29/12/2025,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306310942,"Căn hộ chung cư tại Lotus Garden mang đến không gian sống lý tưởng cho gia đình. - Diện tích: 78m² với 3phòng ngủ và 1 vệ sinh, thiết kế hiện đại và tiện nghi đầy đủ. - Giá bán: 3 tỷ7 - Diện tích: 67m² với 2phòng ngủ và 1 vệ sinh, có ban công, thiết kế hiện đại và tiện nghi đầy đủ. - Giá bán: 3 tỷ5 - Pháp lý : Có sổ hồng chính chủ - Một mức giá rất hợp lý cho khu vực này. - Vị trí thuận tiện, gần bệnh viện chuyên khoa ngoại thần kinh quốc tế và bệnh viện quận Tân Phú. - Gần công viên ủy ban quận Tân Phú và công viên đường A khu ADC, lý tưởng cho những buổi đi dạo thư giãn. - Các siêu thị như Bách Hóa Xanh và Mẹ Bầu & Em Bé Con Cưng nằm trong bán kính gần, thuận tiện cho việc mua sắm hàng ngày. - Hệ thống trường học chất lượng như trường THPT Trần Phú và trường Tiểu học Lê Thị Hồng Gấm cũng rất gần. Địa điểm xung quanh: - Bệnh viện chuyên khoa ngoại thần kinh quốc tế. - Công viên ủy ban quận Tân Phú. - Siêu thị Bách Hóa Xanh 220 Bình Long. - Trường THPT Trần Phú. - Liên hệ: 0934144525 Hương. Thu gọn Liên hệ: SĐT 1 093 414 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giáp vườn hoa công viên",,,,Giáp vườn hoa công viên,,,
306310564,8,"Dọn vào ở ngay nhà Tôn Thất Hiệp, Quận 11. Dt 56m2 (5x11,2m). Bao quanh nhiều tiện ích",N/A,,N/A,56,N/A,"Đ. Tôn Thất Hiệp, P. 11, Q. 11, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306310564,"Vị trí: Hẻm 1 xẹt Tôn Thất Hiệp, Phường 11, Quận 11. - Diện tích: 56m2 (5m x 11,2m). - Kết cấu: 1 trệt, 2 lầu, sân thượng. Gồm 4 phòng ngủ, 3wc, ôtô có thể đậu trong nhà. - Hẻm rộng rãi 6m xe hơi quay đầu vô tư, khu an ninh, đường thông nhau dễ đi lại. - Sổ hồng riêng, hoàn công. Xem nhà liên hệ cho em ngay để xem nhà sớm nhất. Liên hệ: SĐT 1 070 349 **** Hiện số",,,,,,,
306309468,8,"Bán nhà mặt tiền Quận 11 ngang 4,8m dài 12m giá êm",N/A,,N/A,57.6,N/A,"Đ. Lê Thị Bạch Cát, P. 10, Q. 11, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306309468,"Mặt tiền Quận 11 nhỉnh 7tỷ, ngang 4,8*12 trệt lầu đang cho thuê gần 15tr. Nhà 2 mặt hẻm 6m thông thoáng tương lai mở mặt tiền đường nhựa 16m nhưng không ảnh hưởng diện tích nhà. Vị trí gần Lotte Lê Đại Hành thuận tiện di chuyển ra trung tâm. Xem nhà liên hệ Phong. Nhận ký gửi mua bán nhà đất chính chủ. Liên hệ: SĐT 1 034 567 **** Hiện số Thông tin chi tiết Mặt tiền 4,8m","4,8m",,,,,,
306309269,8,"Bán chung cư Quận 11, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-11-ho-chi-minh-i1423/306309269,N/A,,,,,,,
306306809,8,Hẻm Xe Hơi 565 Bình Thới 1/ Thông Tứ Hướng Ngang 4.5 Dài 16M Giá Chỉ Nhỉnh 10 Tỷ,"10,5 tỷ",10.5,"156,72 triệu/m²",67,N/A,"Đ. Bình Thới, P. 10, Q. 11, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306306809,"+ Kết cấu: 1 trệt, 2 lầu, sân thượng gồm: 6 phòng ngủ, 1 phòng bếp, 1 phòng khách, 1 phòng thờ, sân thượng.  + Hẻm xe hơi, sạch đẹp, thông tứ tung.+ Khu phân lô bàn cờ, an ninh, yên tĩnh, hàng xóm thân thiện.  + Sổ nở hậu, phong thủy tốt. + Pháp lý chuẩn, công chứng ngay. Liên hệ: SĐT 1 093 809 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Ưu điểm BĐS Đất vuông - nở hậu, Phân lô liền kề","4,5m",,,"Đất vuông - nở hậu, Phân lô liền kề",,,
306306734,8,"Bán gấp trước Tết nhà Cư Xá Phú Bình Lạc Long Quân P5 Q11, 50m2, ngang 4.5m, 3 tầng. Chỉ 6.5 tỷ","6,5 tỷ",6.5,130 triệu/m²,50,N/A,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306306734,"#0HB006002 Vị trí: Khu Cư Xá Phú Bình, đường Lạc Long Quân, Quận 11 Diện tích: 4.5m x 11m, vuông vức, không lỗi phong thuỷ Kết cấu: 1 trệt 2 lầu, nhà kiên cố Công năng: 4 phòng ngủ 3 WC, bố trí hợp lý Hẻm: Xe hơi đến nhà, khu dân cư an ninh, yên tĩnh Hiện trạng: Nhà đang có dòng tiền 200tr/năm Tiện ích xung quanh bán kính 1km: Gần chợ Phú Bình, siêu thị, ngân hàng Kết nối nhanh Quận Tân Phú, Quận 10, Quận 5 Gần trường học các cấp, tiện ở & cho thuê Giá trước Tết: 6.5 tỷ (còn thương lượng) Liên hệ: Thái Lê 0398060828 - tận mắt xem nhà. Thu gọn Liên hệ: SĐT 1 039 806 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m","4,5m",,,,,,
306307926,8,Mặt tiền bình thới - quận 11 - nhà 5 tầng thiết kế hiện đại - 3.4 x 14.5 - giá 16.8 tỷ tl,"16,8 tỷ",16.8,336 triệu/m²,50,N/A,"Đ. Bình Thới, P. 8, Q. 11, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306307926,"MẶT TIỀN BÌNH THỚI - QUẬN 11 - NHÀ 5 TẦNG THIẾT KẾ HIỆN ĐẠI - 3.4 X 14.5 - GIÁ 16.8 TỶ TL - Mặt tiền Vip Bình Thới, Q.11. Khu vực kinh doanh đắc địa. - Nhà 4 tầng thiết kế sang trọng, hiện đại, nội thất cao cấp: Tổng 5PN + 5WC, sân thượng trước sau thoáng mát. Mỗi tầng đều có ban công rộng, thoáng. - Sổ hồng riêng, hoàn công đủ, pháp lý chuẩn, công chứng ngay - Giá chỉ 16.8 TỶ TL TRỰC TIẾP CHỦ - Liên hệ 0906629283 Phát Liên hệ: SĐT 1 090 662 **** Hiện số",,,,,,,
306306546,8,Bán nhà siêu phẩm 4 tầng lạc long quân _ hẻm xe tải thông khu đồng bộ [ 5 x 11 ] chỉ hơn 9 tỷ.,"9,9 tỷ",9.9,180 triệu/m²,55,N/A,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306306546,"+ BÁN NHÀ SIÊU PHẨM 4 TẦNG LẠC LONG QUÂN QUẬN 11 _ HẺM XE TẢI THÔNG KHU ĐỒNG BỘ [ 5 X 11 ] + Kết cấu: 1 Trệt, 3 lầu, sân phơi, 4PN, 1 phòng thờ, Khách, Bếp, Ban Công, Thuận tiện khách mua vừa ở vừa kinh doanh. + Vị Trí Ngay Lạc Long Quân, Bình Thới, Phú Thọ, Hàn Hải Nguyên, 3 tháng 2 giáp quận 5, quận 1, quận 10, quận 6. + Pháp lý chuẩn, sổ hồng riêng, công chứng trong ngày. + A/C quan tâm vào zalo em gửi nhiều sản phẩm NSd. TThao. Liên hệ: SĐT 1 090 683 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5m,,,,,,
306307782,8,"Bán gấp MT Hàn Hải Nguyên P2 Q11, 4 tầng, 4.2x16m, nở hậu. Nhỉnh 14 tỷ - Kinh doanh đỉnh","14,6 tỷ",14.6,"211,59 triệu/m²",69,N/A,"Đ. Hàn Hải Nguyên, P. 2, Q. 11, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306307782,"0BT014001. Vị trí mặt tiền đường Hàn Hải Nguyên, phường Minh Phụng. Diện tích: 4.2 x 16m, nở hậu công nhận 69m2. Kết cấu: 1 trệt 3 lầu + sân thượng, 6PN, 6WC. Tầng trệt rộng, đậu ô tô trong nhà, kinh doanh đa ngành. Nhà mới, vào ở hoặc khai thác cho thuê ngay. Pháp lý: Sổ hồng riêng công chứng nhanh. Bán kính 1km: Đầm Sen, Vòng xoay Lạc Long Quân Âu Cơ, BV Chợ Rẫy, chợ Bình Thới, Trường Lê Quý Đôn. Giá bán: 14.6 tỷ (thương lượng mạnh cho khách thiện chí). Liên hệ: Thái Lê 0398060828 - tận mắt xem nhà. Thu gọn Liên hệ: SĐT 1 039 806 **** Hiện số Thông tin chi tiết Mặt tiền 4,2m Ưu điểm BĐS Đất vuông - nở hậu","4,2m",,,Đất vuông - nở hậu,,,
306304797,8,"Hiếm, bán gấp MT Hòa Bình Q11, 72m2 ngang 4m nở hậu, đối diện Đầm Sen, đang thuê 30tr. Giá 15.8 tỷ","15,8 tỷ",15.8,"219,44 triệu/m²",72,N/A,"Đ. Hòa Bình, P. 5, Q. 11, Tp. Hồ Chí Minh",4,4,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306304797,"#0HB016001 Nhà mặt tiền đường Hòa Bình, Phường 5, Quận 11 trục kinh doanh sầm uất Diện tích: Ngang 4m x Dài 17m, nở hậu nhẹ Công nhận 72m Kết cấu: 1 trệt 2 lầu, 3 phòng ngủ, 3 WC Đang cho thuê 30 triệu/tháng, hợp đồng ổn định Đường rộng, lề đậu xe thoải mái, phù hợp mở shop showroom văn phòng Pháp lý chuẩn, sổ hồng riêng, giao dịch liền Tiện ích bán kính 1km: Ngay Công viên Văn hóa Đàm Sen Gần BV Quận 11, BV Trưng Vương, Chợ Rẫy Chợ Hòa Bình, Lạc Long Quân, Âu Cơ Trường học các cấp, ngân hàng, siêu thị Giá chỉ 15.8 tỷ (còn thương lượng) Liên hệ: Thái Lê 0398060828 - tận mắt xem nhà. Thu gọn Liên hệ: SĐT 1 039 806 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Đất vuông - nở hậu",4m,,,Đất vuông - nở hậu,,,
306305237,8,"Xoay vốn bán gấp nhà Lò Siêu, P8, Quận 11 giá 1tỷ780 sổ riêng sang tên - diện tích 50m2 (4x12,5m)","1,78 tỷ",1.78,"35,6 triệu/m²",50,N/A,"Đ. Lò Siêu, P. 8, Q. 11, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306305237,"Xoay vốn bán gấp nhà Lò Siêu, P8, Quận 11 khu dân cư hiện hữu, yên tĩnh, tiện sinh hoạt. - Diện tích 50m² (4 x 12,5m) kết cấu hiện đại có 1trệt 1lầu 2phòng ngủ, 3wc - Sổ hồng riêng, pháp lý rõ ràng, sang tên nhanh - Nhà sạch sẽ, dọn vào ở ngay - Gần chợ, trường học, tiện ích xung quanh đầy đủ, thuận tiện di chuyển sang Quận 5, Quận 10, Quận 6 ***Giá bán gấp: 1 tỷ 780 triệu Thương lượng nhẹ cho khách thiện chí. Liên hệ: SĐT 1 090 771 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5m,,,,,,
306305228,8,"Cô Tư bán nhà đường Lý Nam đế/ Q11. Ngay chung cư Tân Phước , 76m2/ Giá 3.990 tỷ. Chính chủ","3,99 tỷ",3.99,"cô tư bán nhà đường lý nam đế/ q11. ngay chung cư tân phước , 76m2/ giá 3.990 tỷ. chính chủ",76,N/A,"Đ. Lý Nam Đế, P. 7, Q. 11, Tp. Hồ Chí Minh",,,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306305228,"Bán căn nhà đẹp ngay Chung Cư Tân Phước , Phường 7 , Quận 11 Đường Lý Nam Đế , gần trường Trần Văn Kiểu - nhà 2 tầng 4 Phòng ngủ , 4 nhà vệ sinh , có sân thượng , ban công , đường ô tô thông thoáng . - Diện tích : 76m2 ( 4,5m x 16,8m ) - nhà hiện tại đang còn hợl đồng thuê 20tr/ tháng . Tặng lại hết nội thất . - liên Hệ xem nhà : 0906942863 Liên hệ: SĐT 1 090 694 **** Hiện số",,,,,,,
306305917,8,Nhà hẻm xe hơi Lê Đại Hành Q11 nở hậu đẹp giảm còn 9 tỷ,9 tỷ,9.0,"183,67 triệu/m²",49,N/A,"Đ. Lê Đại Hành, P. 13, Q. 11, Tp. Hồ Chí Minh",2,2,29/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306305917,"Cần bán nhà hẻm xe hơi đường Lê Đại Hành, phường Phú Thọ, Quận 11. Khu vực dân trí cao, yên tĩnh, phù hợp mua ở lâu dài hoặc giữ tài sản. Vị trí: Cách vòng xoay Lê Đại Hành vài phút Gần Lotte Mart, trường học, tiện ích đầy đủ Kết nối nhanh Q10 Tân Bình Thông tin nhà: Diện tích: 3.5m x 14.5m, nở hậu 4.7m (phong thủy tốt) Kết cấu: 1 trệt + 1 lầu Không gian sinh hoạt rộng, thoáng Chủ để lại toàn bộ nội thất cao cấp Hẻm xe hơi 6m, thẳng, xe ra vào thoải mái Giá trị sử dụng gần như mặt tiền nội bộ Pháp lý: Sổ hồng riêng Đang nhờ ngân hàng giữ hộ Hỗ trợ đầy đủ thủ tục mua bán Giá bán: 9 tỷ (đã giảm từ 10,5 tỷ bán trong thời gian ngắn) Phù hợp gia đình có tài chính sẵn, mua ở ổn định lâu dài. Liên hệ để được tư vấn chi tiết và hẹn xem nhà trực tiếp. Thu gọn Liên hệ: SĐT 1 086 662 **** Hiện số Thông tin chi tiết Mặt tiền 3,5m Hướng ban công Bắc Ưu điểm BĐS Dân trí cao, Đất vuông - nở hậu","3,5m",,,"Dân trí cao, Đất vuông - nở hậu",,,Bắc
